system:index,date,day,location,maximum_2m_air_temperature,mean_2m_air_temperature,minimum_2m_air_temperature,month,total_precipitation,year,.geo
2_20190320,2019-03-20T00:00:00,20.0,Point2,312.60843216565144,301.50742679917005,293.4241274219313,3.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190321,2019-03-21T00:00:00,21.0,Point2,310.0801085919241,298.8982644225441,291.3444819436411,3.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190322,2019-03-22T00:00:00,22.0,Point2,302.74400641261263,296.4165421887967,292.40373524816863,3.0,1.0730564671378892E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190323,2019-03-23T00:00:00,23.0,Point2,303.6508114246203,295.9547470307308,290.92395067652603,3.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190324,2019-03-24T00:00:00,24.0,Point2,303.7728467858225,295.4578324466729,288.90119343068403,3.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190325,2019-03-25T00:00:00,25.0,Point2,302.90367306584693,295.5273189593097,289.76554959846004,3.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190326,2019-03-26T00:00:00,26.0,Point2,303.40835862996823,295.92691329214125,290.2511556886458,3.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190327,2019-03-27T00:00:00,27.0,Point2,304.9465398849907,296.7522513313793,290.48949066025045,3.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190328,2019-03-28T00:00:00,28.0,Point2,305.5831064016785,297.4666666732219,291.5047098408219,3.0,4.0978193283081055E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190329,2019-03-29T00:00:00,29.0,Point2,306.8635032309659,298.29763147808154,292.63334213134664,3.0,3.5235392376402227E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190330,2019-03-30T00:00:00,30.0,Point2,307.3168229183352,298.92071962123777,292.59258760863094,3.0,2.9817511893341825E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190331,2019-03-31T00:00:00,31.0,Point2,308.59068371639245,299.90099120926897,292.22506838714537,3.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190401,2019-04-01T00:00:00,1.0,Point2,309.5890785743192,301.0107751573303,293.7573069114514,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190402,2019-04-02T00:00:00,2.0,Point2,309.5123683539854,300.0431670218886,294.0128004315821,4.0,4.877935081292609E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190403,2019-04-03T00:00:00,3.0,Point2,307.3539887428097,298.6933985082369,293.18042400995523,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190404,2019-04-04T00:00:00,4.0,Point2,306.2015146018239,297.9433375416126,292.3569925401713,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190405,2019-04-05T00:00:00,5.0,Point2,308.090499934543,299.18555041631436,292.2647656867384,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190406,2019-04-06T00:00:00,6.0,Point2,309.9073065869675,300.95401952080937,293.61562497884444,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190407,2019-04-07T00:00:00,7.0,Point2,310.7779855800778,303.198104512759,296.4432975442771,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190408,2019-04-08T00:00:00,8.0,Point2,313.1854382414203,304.31342424282076,297.40570741909335,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190409,2019-04-09T00:00:00,9.0,Point2,312.7293632073785,304.0967776777689,296.4091144778537,4.0,4.0978193283081055E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190410,2019-04-10T00:00:00,10.0,Point2,311.33564930077637,302.93437130016827,296.62199780420036,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190411,2019-04-11T00:00:00,11.0,Point2,309.99341880323084,300.74943629337264,292.85333777414445,4.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190412,2019-04-12T00:00:00,12.0,Point2,308.079774625272,299.3929766874904,291.6539508884387,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190413,2019-04-13T00:00:00,13.0,Point2,308.99764214910294,298.904867707461,289.35715953467127,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190414,2019-04-14T00:00:00,14.0,Point2,310.0489119500114,299.06571077876805,289.1409245174254,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190415,2019-04-15T00:00:00,15.0,Point2,310.744138162319,299.71332037251005,291.0940044546844,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190416,2019-04-16T00:00:00,16.0,Point2,311.99040264776954,299.99129978620164,290.96436062503483,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190417,2019-04-17T00:00:00,17.0,Point2,310.72953122985757,299.8223125783291,291.7916928086284,4.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190418,2019-04-18T00:00:00,18.0,Point2,310.5413465196326,300.00620105149716,291.75222991812257,4.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190419,2019-04-19T00:00:00,19.0,Point2,311.2824925216142,301.0229124543351,294.0644153787902,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190420,2019-04-20T00:00:00,20.0,Point2,310.64473916403693,299.80373265021166,292.31364425423794,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190421,2019-04-21T00:00:00,21.0,Point2,306.6780147600909,297.87096420523477,290.9203740473581,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190422,2019-04-22T00:00:00,22.0,Point2,304.91309350134225,296.98883258362946,290.4606743864519,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190423,2019-04-23T00:00:00,23.0,Point2,306.0126775180286,297.09377559817557,289.8068867098467,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190424,2019-04-24T00:00:00,24.0,Point2,309.4545015686309,299.43786154480506,290.1602967315716,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190425,2019-04-25T00:00:00,25.0,Point2,311.70112424975986,301.7997138841476,293.20897628078,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190426,2019-04-26T00:00:00,26.0,Point2,314.77758963372037,303.08771242850514,294.19355193787874,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190427,2019-04-27T00:00:00,27.0,Point2,314.39165745626974,304.17907909563894,296.00416189803434,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190428,2019-04-28T00:00:00,28.0,Point2,313.5562263627324,303.3965452343568,295.9237822726518,4.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190429,2019-04-29T00:00:00,29.0,Point2,313.22887612692773,302.93270590211745,295.5645167852283,4.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190430,2019-04-30T00:00:00,30.0,Point2,310.4150735519519,300.1146592592919,292.8036103862218,4.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190501,2019-05-01T00:00:00,1.0,Point2,304.22786929267056,296.6813156613612,291.0499754914826,5.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190502,2019-05-02T00:00:00,2.0,Point2,304.455578376995,296.75608571668414,290.9579801032422,5.0,4.0978193283081055E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190503,2019-05-03T00:00:00,3.0,Point2,304.005663057762,296.4326589413393,290.4206785810247,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190504,2019-05-04T00:00:00,4.0,Point2,306.27557053926324,297.6884766548691,290.4858384313958,5.0,4.0978193283081055E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190505,2019-05-05T00:00:00,5.0,Point2,311.0425469507069,300.3927750188004,292.13312237915915,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190506,2019-05-06T00:00:00,6.0,Point2,315.80322774996216,303.1844725978489,294.27350029612955,5.0,2.0668932284561134E-7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190507,2019-05-07T00:00:00,7.0,Point2,315.30448136481425,305.0696376077226,297.631207083799,5.0,4.7153317502462836E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190508,2019-05-08T00:00:00,8.0,Point2,316.490640975097,305.82397820730273,295.52769660465515,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190509,2019-05-09T00:00:00,9.0,Point2,313.79480854996115,301.89077265954893,293.33080956359044,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190510,2019-05-10T00:00:00,10.0,Point2,309.9427584704187,299.652116973287,291.794975678545,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190511,2019-05-11T00:00:00,11.0,Point2,309.6225445059634,299.31947137005415,291.55276212746264,5.0,4.496391199920541E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190512,2019-05-12T00:00:00,12.0,Point2,308.5555284049823,298.6712659803412,292.1196304809952,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190513,2019-05-13T00:00:00,13.0,Point2,306.21055160698256,297.4261444738381,290.7842025354583,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190514,2019-05-14T00:00:00,14.0,Point2,307.0761643335052,297.58692752455994,290.90085747511546,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190515,2019-05-15T00:00:00,15.0,Point2,307.33969205302475,297.50731822220365,290.93071792861764,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190516,2019-05-16T00:00:00,16.0,Point2,305.9007005533233,297.69858903666994,291.87116831872777,5.0,7.790747213016799E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190517,2019-05-17T00:00:00,17.0,Point2,306.4284718309941,298.1997821243962,291.0395057170192,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190518,2019-05-18T00:00:00,18.0,Point2,305.62443271034334,298.2542687870287,292.14942517361595,5.0,3.798857107220206E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190519,2019-05-19T00:00:00,19.0,Point2,306.08495081115854,298.64154083424773,292.84061181892105,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190520,2019-05-20T00:00:00,20.0,Point2,307.5281776170483,299.1598575206921,292.60390353673046,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190521,2019-05-21T00:00:00,21.0,Point2,310.21444486272776,300.44123668853166,292.4228756350947,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190522,2019-05-22T00:00:00,22.0,Point2,309.2534717767645,300.19016737547776,293.39300140070975,5.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190523,2019-05-23T00:00:00,23.0,Point2,309.4859774171828,299.5323558241985,292.1002291973808,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190524,2019-05-24T00:00:00,24.0,Point2,310.34917059170033,299.89743021432605,292.58205867321135,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190525,2019-05-25T00:00:00,25.0,Point2,309.1752866235848,299.63190924881536,292.4950007800129,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190526,2019-05-26T00:00:00,26.0,Point2,306.42406953477547,298.6149530006652,291.94138577086363,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190527,2019-05-27T00:00:00,27.0,Point2,307.6382940240586,299.53644346785813,292.9813315181661,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190528,2019-05-28T00:00:00,28.0,Point2,308.92310723288176,299.4933506779968,292.516612374161,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190529,2019-05-29T00:00:00,29.0,Point2,310.1032025442066,300.8725469284192,294.03377661977845,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190530,2019-05-30T00:00:00,30.0,Point2,312.7678260527605,302.8935132241766,296.5163722739418,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190531,2019-05-31T00:00:00,31.0,Point2,310.2162693338781,300.6972859864402,293.48131557554746,5.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190601,2019-06-01T00:00:00,1.0,Point2,309.62515620071656,300.1629521750398,292.5940681908936,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190602,2019-06-02T00:00:00,2.0,Point2,306.7236397089006,298.25183831162576,291.736921935034,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190603,2019-06-03T00:00:00,3.0,Point2,307.14854537376897,298.04703860067804,290.55916111116835,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190604,2019-06-04T00:00:00,4.0,Point2,307.00286761691535,298.9924727851259,293.03098598212785,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190605,2019-06-05T00:00:00,5.0,Point2,306.88071708031134,299.4890230026498,293.4903106272302,6.0,9.651182539829449E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190606,2019-06-06T00:00:00,6.0,Point2,308.20570891249395,299.8839947149824,294.2484065619933,6.0,7.526417643128602E-7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190607,2019-06-07T00:00:00,7.0,Point2,307.69004307191744,298.70623466433597,291.4717152630346,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190608,2019-06-08T00:00:00,8.0,Point2,307.8106954001375,298.7000323524469,291.97309119699986,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190609,2019-06-09T00:00:00,9.0,Point2,311.0597635189833,301.56059344693386,292.7950544009053,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190610,2019-06-10T00:00:00,10.0,Point2,308.5093967398264,301.65546829172985,295.80553227852755,6.0,5.689589370364348E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190611,2019-06-11T00:00:00,11.0,Point2,308.4651631536113,301.7690460988726,296.9037055067895,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190612,2019-06-12T00:00:00,12.0,Point2,308.28565057696034,299.9268629241329,293.33324144687816,6.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190613,2019-06-13T00:00:00,13.0,Point2,308.726117884035,299.6193205720396,292.8660670755152,6.0,4.0978193283081055E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190614,2019-06-14T00:00:00,14.0,Point2,308.77403951003157,299.9992489687192,293.0293225551159,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190615,2019-06-15T00:00:00,15.0,Point2,309.4907090317992,300.73104086669025,293.7503262389291,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190616,2019-06-16T00:00:00,16.0,Point2,312.36884672123585,302.6863054805517,294.0996116097378,6.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190617,2019-06-17T00:00:00,17.0,Point2,312.24727374663274,303.3367680968821,294.97458877071836,6.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190618,2019-06-18T00:00:00,18.0,Point2,309.1710786005641,302.4423310515052,296.94183093955394,6.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190619,2019-06-19T00:00:00,19.0,Point2,311.09854641158097,302.6863510677111,296.8019991194776,6.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190620,2019-06-20T00:00:00,20.0,Point2,308.99455060402045,300.8961318168201,294.2942466251647,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190621,2019-06-21T00:00:00,21.0,Point2,310.77436058522665,302.14146561297645,294.7997195171766,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190622,2019-06-22T00:00:00,22.0,Point2,308.91589453648226,300.9693100252693,294.91817323594927,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190623,2019-06-23T00:00:00,23.0,Point2,307.85416909210204,299.6510815567347,293.54558167981816,6.0,1.6541554694575178E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190624,2019-06-24T00:00:00,24.0,Point2,308.6017887731522,300.22765940461534,293.9613663491457,6.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190625,2019-06-25T00:00:00,25.0,Point2,312.94889454915176,302.3674541727403,294.0573698452408,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190626,2019-06-26T00:00:00,26.0,Point2,310.3721385032864,301.9727180077216,295.5187773537855,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190627,2019-06-27T00:00:00,27.0,Point2,308.72337254451793,302.03688590122925,297.2599081953064,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190628,2019-06-28T00:00:00,28.0,Point2,307.468743993025,301.5712985318286,297.4598272256939,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190629,2019-06-29T00:00:00,29.0,Point2,308.4810149109566,300.88138627847684,294.59772233864317,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190630,2019-06-30T00:00:00,30.0,Point2,307.8167504949556,301.4982458664742,295.8797489472418,6.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190701,2019-07-01T00:00:00,1.0,Point2,306.4641069614475,301.5602739896888,297.73049849733843,7.0,3.222564103114922E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190702,2019-07-02T00:00:00,2.0,Point2,310.2576381993979,302.5533813822202,295.9508351193953,7.0,6.327842307847896E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190703,2019-07-03T00:00:00,3.0,Point2,310.81342053017664,302.8967124746777,296.4681400000363,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190704,2019-07-04T00:00:00,4.0,Point2,308.1660256828095,301.71177522569536,296.41685206646605,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190705,2019-07-05T00:00:00,5.0,Point2,306.61547703771834,300.90289618461037,296.03786470144667,7.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190706,2019-07-06T00:00:00,6.0,Point2,306.5632949021616,300.66818722987676,295.4895305562778,7.0,1.1753290891647339E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190707,2019-07-07T00:00:00,7.0,Point2,309.5096760939584,302.74748336800934,297.3643988914914,7.0,3.5649958799370004E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190708,2019-07-08T00:00:00,8.0,Point2,308.12522483696074,301.62909415419546,297.33586014082965,7.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190709,2019-07-09T00:00:00,9.0,Point2,309.7646456530169,302.6083301930798,297.36070464956777,7.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190710,2019-07-10T00:00:00,10.0,Point2,308.4794716443012,301.7483481295615,296.14851953424153,7.0,1.389533281326294E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190711,2019-07-11T00:00:00,11.0,Point2,308.70445256083303,301.32706232709694,295.42285764247646,7.0,1.5552695989725157E-7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190712,2019-07-12T00:00:00,12.0,Point2,309.87353590265235,301.5573067347581,295.4298346098036,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190713,2019-07-13T00:00:00,13.0,Point2,310.2331679898579,302.6798142260161,295.9799058180819,7.0,4.770861310439518E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190714,2019-07-14T00:00:00,14.0,Point2,309.3566236430791,303.11554673769774,298.4619957943071,7.0,1.693894809122501E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190715,2019-07-15T00:00:00,15.0,Point2,308.0092835786682,301.66392292722173,296.6992066123946,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190716,2019-07-16T00:00:00,16.0,Point2,307.26715533795294,300.70706539381257,294.66852947846684,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190717,2019-07-17T00:00:00,17.0,Point2,308.78609556091226,302.788904565127,297.66752080129606,7.0,3.7455146656159067E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190718,2019-07-18T00:00:00,18.0,Point2,306.6215161496926,301.7517782880608,298.79146616301995,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190719,2019-07-19T00:00:00,19.0,Point2,306.38429117975596,300.90047908485735,296.6624666931712,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190720,2019-07-20T00:00:00,20.0,Point2,307.4856003066847,301.36264706868445,295.63804468692354,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190721,2019-07-21T00:00:00,21.0,Point2,311.23546410836036,302.97311205306204,297.8119945470255,7.0,0.001522334584967393,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190722,2019-07-22T00:00:00,22.0,Point2,306.8200991913062,301.97202815908963,298.3307473827586,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190723,2019-07-23T00:00:00,23.0,Point2,310.10336856287086,302.3524594909394,295.6907803565817,7.0,2.33651756995871E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190724,2019-07-24T00:00:00,24.0,Point2,308.0409658961268,302.8633455434039,298.9474267615073,7.0,0.004146138160931247,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190725,2019-07-25T00:00:00,25.0,Point2,306.94477702555906,301.3219513151008,297.17662507205984,7.0,5.135284389393378E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190726,2019-07-26T00:00:00,26.0,Point2,308.56297611235817,302.1086053876201,297.02404626191907,7.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190727,2019-07-27T00:00:00,27.0,Point2,308.54115905642533,302.3865238480957,297.48001485540397,7.0,4.15489238880908E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190728,2019-07-28T00:00:00,28.0,Point2,307.14579465747266,302.0935433299672,298.2448988655447,7.0,4.0353054962390296E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190729,2019-07-29T00:00:00,29.0,Point2,308.46929694311484,302.3530551692141,297.9948791432395,7.0,2.002319013869022E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190730,2019-07-30T00:00:00,30.0,Point2,309.40665205762014,303.51354830592345,298.72423020109403,7.0,8.092778242922252E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190731,2019-07-31T00:00:00,31.0,Point2,307.54212452419756,302.97282064624466,299.56269285488446,7.0,9.610131328383176E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190801,2019-08-01T00:00:00,1.0,Point2,309.6537824309308,302.5754785818924,297.88123329280296,8.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190802,2019-08-02T00:00:00,2.0,Point2,310.218196106851,302.69398669120136,297.6063670341076,8.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190803,2019-08-03T00:00:00,3.0,Point2,309.70673126327966,302.4557790206853,297.4024115251251,8.0,2.0960464802972742E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190804,2019-08-04T00:00:00,4.0,Point2,309.75497748492825,302.57031375741246,296.86208063865683,8.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190805,2019-08-05T00:00:00,5.0,Point2,309.23066937730226,303.0563683743543,298.9500178564481,8.0,3.943433106713778E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190806,2019-08-06T00:00:00,6.0,Point2,308.96370025557286,301.48818937397357,297.05050448071455,8.0,6.744329099414453E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190807,2019-08-07T00:00:00,7.0,Point2,308.11019181153017,301.27985035546754,295.224142240328,8.0,4.6499657887129586E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190808,2019-08-08T00:00:00,8.0,Point2,308.0206379800121,302.4069450093861,297.4908006873315,8.0,1.328500954143658E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190809,2019-08-09T00:00:00,9.0,Point2,308.53677181339975,302.4047341222899,297.89989449237146,8.0,8.809967441173345E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190810,2019-08-10T00:00:00,10.0,Point2,310.03546175950214,303.2492849509759,298.50943805416716,8.0,6.48769544387697E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190811,2019-08-11T00:00:00,11.0,Point2,309.0917524201078,302.72957092177893,298.23912869084506,8.0,6.1141126973744E-7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190812,2019-08-12T00:00:00,12.0,Point2,308.67335239552676,302.6355658354086,298.617945149084,8.0,8.29734048393119E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190813,2019-08-13T00:00:00,13.0,Point2,309.6218601279695,303.3115460441067,299.6139198933419,8.0,8.534402842037823E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190814,2019-08-14T00:00:00,14.0,Point2,308.05448311535883,301.8405293466709,297.8087591101615,8.0,7.178167379873151E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
